End,Name,totalRevenue,totalAssets,totalLiabilities,commonStockSharesOutstanding,GDP,Interest,Inflation,SP,Cons_Sent,Fin_Stress,Cash_On_Hand,Unemployment_Rate,Recession_probability,Corporate_Profits,Volume,st_dev,open,close,% delta,class
2022-01-29 00:00:00-04:00,ADI,0.271497585,-0.021138336,-0.037822749,-0.00383758,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,16777584.62,8.568490594,168.5292171,157.3057098,-0.066596804,0
2022-04-30 00:00:00-04:00,ADI,0.11056231,-0.008102937,-0.006309835,-0.00670533,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,18641961.54,4.600434852,154.6583948,153.2633514,-0.00902016,0
2022-07-30 00:00:00-04:00,ADI,0.04652754,-0.008956517,0.000510912,-0.010511614,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,16458615.38,7.848080297,152.487848,174.8056488,0.146357897,1
2022-10-29 00:00:00-04:00,ADI,0.044785878,-0.000873952,0.009410563,-0.009810593,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002,17106584.62,13.05514401,168.3558447,142.9850616,-0.15069737,0
2023-01-28 00:00:00-04:00,ADI,-0.002190238,-0.001331955,-0.00968418,-0.006762276,,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,,-0.027777778,,,15805930.77,8.419265052,142.5094069,177.9916534,0.248981785,1
2018-06-30 00:00:00-04:00,ADP,-0.102813853,-0.118390596,-0.147941852,-0.006565542,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,11901038.46,8.128188259,103.9525754,121.6799316,0.170533112,1
2018-09-30 00:00:00-04:00,ADP,-0.001809409,-0.036860666,-0.040307214,-0.001367366,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,9297407.692,5.325072962,120.2656834,137.5280914,0.143535608,1
2018-12-31 00:00:00-04:00,ADP,0.054984894,0.037122164,0.039831389,-0.004564126,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,11500469.23,6.314951812,137.8833194,120.2194366,-0.128107467,0
2019-03-31 00:00:00-04:00,ADP,0.096219931,0.241972891,0.261676752,-0.001604768,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,10654000,9.427704431,119.1568415,147.6404877,0.239043313,1
2019-06-30 00:00:00-04:00,ADP,-0.091170324,-0.130882231,-0.150454016,-0.002985075,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,7186738.462,3.321973818,148.4323731,152.5133209,0.027493651,1
2019-09-30 00:00:00-04:00,ADP,0.004886462,-0.099622804,-0.113297522,-0.001842469,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,10511028.57,3.616152538,155.0854324,151.107605,-0.025649265,0
2019-12-31 00:00:00-04:00,ADP,0.049771167,0.300782182,0.350528528,-0.00369174,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,8251669.231,4.195304011,147.7882889,159.9461212,0.082265194,1
2020-03-31 00:00:00-04:00,ADP,0.102997275,-0.115697426,-0.132784071,-0.004631774,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,13621292.31,21.45611192,158.0670469,134.0612488,-0.151870985,0
2020-06-30 00:00:00-04:00,ADP,-0.16576087,-0.097203974,-0.118227641,0.000232666,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,11093707.69,6.275869112,126.987567,139.247345,0.096543137,1
2020-09-30 00:00:00-04:00,ADP,0.027835357,0.082316295,0.094813396,-0.001395673,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,10435500,5.67002739,144.2336473,142.7293396,-0.010429659,0
2020-12-31 00:00:00-04:00,ADP,0.060789398,0.163623496,0.187118996,-0.002795248,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,8376469.231,13.03786868,132.6711241,163.7982483,0.234618681,1
2021-03-31 00:00:00-04:00,ADP,0.11026616,0.103028829,0.122230922,-0.004905396,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,10054092.31,9.224878484,168.5096606,182.3399506,0.082074167,1
2021-06-30 00:00:00-04:00,ADP,-0.078277886,-0.103569328,-0.115566135,-0.005399061,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624,7829192.308,3.527793044,182.7057132,197.0092163,0.078287115,1
2021-09-30 00:00:00-04:00,ADP,0.012473461,0.229922293,0.267597791,-0.004012273,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,7184415.385,4.886302204,195.6553399,200.276825,0.023620541,1
2021-12-31 00:00:00-04:00,ADP,0.050327654,-0.014736526,-0.01067062,-0.003791469,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,6726169.231,12.73254113,194.671479,233.0587311,0.197189913,1
2022-03-31 00:00:00-04:00,ADP,0.12153731,0.219362807,0.255711986,-0.005233111,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,9956100,13.70965102,239.1281734,233.1121979,-0.025157954,0
2022-06-30 00:00:00-04:00,ADP,-0.069203382,-0.124882056,-0.118335175,-0.005021521,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,8885253.846,9.933329549,229.2385872,214.0796051,-0.066127532,0
2022-09-30 00:00:00-04:00,ADP,-0.004781257,-0.264841124,-0.268285347,-0.002162942,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,7802123.077,15.92125142,207.5469554,224.7519531,0.082896893,1
2022-12-31 00:00:00-04:00,ADP,0.03819361,0.174441928,0.175344843,-0.001926782,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002,8100461.538,13.27898348,225.9691395,238.8075714,0.056814979,1
2018-07-31 00:00:00-04:00,ZM,0.240652572,,,,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,,,65,62,-0.046153846,0
2018-10-31 00:00:00-04:00,ZM,0.20925583,,,,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,,,65,62,-0.046153846,0
2019-01-31 00:00:00-04:00,ZM,0.173977208,,,,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,,,65,62,-0.046153846,0
2019-04-30 00:00:00-04:00,ZM,0.153005671,,,,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,22406000,2.855456261,65,79.62999725,0.225076881,1
2019-07-31 00:00:00-04:00,ZM,0.195412664,0.071015323,0.167558105,1.477581602,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,12630615.38,9.943708999,75.01000214,94.19999695,0.255832479,1
2019-10-31 00:00:00-04:00,ZM,0.142409447,0.110280374,0.274166199,0.005533216,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,11482346.15,10.66563976,90.69999695,69.84999847,-0.229878712,0
2020-01-31 00:00:00-04:00,ZM,0.130005462,0.085858586,0.097131443,0.012300735,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,10704961.54,4.177825443,70.80999756,88.63999939,0.251800628,1
2020-04-30 00:00:00-04:00,ZM,0.743241736,0.603100775,1.557567196,0.011609121,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,66530969.23,27.60449834,77.69000244,155.3999939,1.000257292,1
2020-07-31 00:00:00-04:00,ZM,1.021897388,0.26934236,0.222984563,0.010575545,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,46223084.62,45.99343485,140.7700043,258.730011,0.837962656,1
2020-10-31 00:00:00-04:00,ZM,0.171322643,0.161904762,0.086956522,0.006830451,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,52050492.31,115.8447444,256.8299866,500.1099854,0.947241411,1
2021-01-31 00:00:00-04:00,ZM,0.135472905,0.73704918,-0.072903226,0.010316627,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,37308638.46,42.50529895,462.2900085,419.5899963,-0.092366288,0
2021-04-30 00:00:00-04:00,ZM,0.083573092,0.111551529,0.180236604,0.021110729,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624,21066576.92,41.88903414,369,295.2399902,-0.199891625,0
2021-07-31 00:00:00-04:00,ZM,0.067726934,0.105281032,0.091391509,0.006528362,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,15464738.46,31.83940092,320.2399902,383.4700012,0.197445706,1
2021-10-31 00:00:00-04:00,ZM,0.029382958,0.072207712,0.007563479,0.005620314,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,20765692.31,45.99179988,378,264.7000122,-0.299735417,0
2022-01-31 00:00:00-04:00,ZM,0.019029496,0.081960166,-0.050402145,0.003436738,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,22603607.69,42.82427517,273.2000122,144.1000061,-0.472547585,0
2022-04-30 00:00:00-04:00,ZM,0.00280112,0.053767713,0.134387352,0.00251343,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,22745492.31,16.32544436,146.6699982,96.37999725,-0.342878581,0
2022-07-31 00:00:00-04:00,ZM,0.023277467,0.011436471,0.023892484,-0.001985646,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,25783976.92,9.884982702,99.15000153,113.8499985,0.148260179,1
2022-10-31 00:00:00-04:00,ZM,0.002729754,-0.026217694,0.011667477,-0.010102059,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002,21350364.29,13.83368991,103.3799973,88.31999969,-0.145676127,0
2023-01-31 00:00:00-04:00,ZM,0.014519056,0.037131555,-0.076886112,-0.008773859,,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,,-0.027777778,,,17483346.15,5.954007127,78.06999969,74.20999908,-0.049442816,0
2018-08-30 00:00:00-04:00,MU,0.082467616,0.036587406,-0.179354001,0.000862069,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,183541600,3.593225626,56.73453182,44.31675339,-0.218875137,0
2018-11-29 00:00:00-04:00,MU,-0.06528436,0.028103098,-0.035106804,-0.035314384,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,174015900,4.171840442,51.50859258,34.8823967,-0.3227849,0
2019-02-28 00:00:00-04:00,MU,-0.264165293,0.06485032,0.225581634,-0.0125,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,165192938.5,3.964857765,39.71317812,38.18196106,-0.038556901,0
2019-05-30 00:00:00-04:00,MU,-0.180361757,-0.025249016,-0.163823382,-0.001808318,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,131335430.8,2.939939712,41.37284623,33.57839203,-0.188395407,0
2019-08-29 00:00:00-04:00,MU,0.023539302,0.056148462,0.202020202,0.001811594,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,139222561.5,5.229393412,32.55098524,48.37698364,0.486191072,1
2019-11-28 00:00:00-04:00,MU,0.054825462,0.015586966,0.085864049,0.001808318,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,95027992.31,2.400574558,44.05990081,47.34957504,0.074663678,1
2020-02-27 00:00:00-04:00,MU,-0.075530465,-2.01E-05,-0.04015018,0.003610108,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,117808492.3,3.16374025,46.99393399,50.84671021,0.081984543,1
2020-05-28 00:00:00-04:00,MU,0.13371236,0.047474218,0.124531013,0,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,147316623.1,4.046342015,52.55575981,53.06946182,0.009774419,1
2020-09-03 00:00:00-04:00,MU,0.117384844,0.032169984,0.042237524,0.000899281,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,95769338.46,2.967449185,53.84001571,45.53186417,-0.154311834,0
2020-12-03 00:00:00-04:00,MU,-0.048371011,0.000242185,-0.061163329,0.00359389,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,89408653.85,5.982125718,44.44518634,69.67589569,0.567681484,1
2021-03-04 00:00:00-04:00,MU,0.081921397,0.008269542,-0.022634939,0.003581021,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,84208353.85,7.612483681,72.4024748,86.7071228,0.197571258,1
2021-06-03 00:00:00-04:00,MU,0.190668389,0.033397987,0.015736342,-0.000892061,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624,95739338.46,4.529488528,87.49743801,78.37919617,-0.104211529,0
2021-09-02 00:00:00-04:00,MU,0.118779661,0.05194573,0.090032154,-0.000892857,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,101192430.8,4.240309995,82.18257905,72.60993195,-0.116480247,0
2021-12-02 00:00:00-04:00,MU,-0.083868622,0.040731363,0.028291767,0.000893655,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,89109992.31,5.26294442,72.86678552,84.62224579,0.161328103,1
2022-03-03 00:00:00-04:00,MU,0.022754333,0.040002612,0.033446342,-0.001785714,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,100444984.6,6.009468596,80.95205113,72.11551666,-0.109157635,0
2022-06-02 00:00:00-04:00,MU,0.117837278,0.025119317,0.01034635,-0.011627907,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,105869838.5,4.510993336,80.96903078,62.09894562,-0.233053119,0
2022-09-01 00:00:00-04:00,MU,-0.231312196,0.01511578,0.022541367,-0.009954751,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,81585561.54,4.375120503,70.15137904,57.07357407,-0.186422636,0
2022-12-01 00:00:00-04:00,MU,-0.385066988,0.024003138,0.133854421,-0.00274223,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002,90790907.69,3.291377165,55.97065823,54.63500595,-0.023863437,0
2023-03-02 00:00:00-04:00,MU,-0.117747858,-0.019948729,0.037429987,0.002749771,,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,,-0.027777778,,,67800115.38,4.130772697,54.13714731,54.81921387,0.012598864,1
2018-07-29 00:00:00-04:00,AMAT,-0.091067919,-0.033246837,-0.03474162,-0.034013605,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,64227546.15,2.965320497,46.31264314,45.85921097,-0.009790678,0
2018-10-28 00:00:00-04:00,AMAT,-0.096828448,-0.013979757,-0.024416712,-0.027162978,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,63341253.85,4.739419653,45.33338744,33.26946259,-0.266115672,0
2019-01-27 00:00:00-04:00,AMAT,-0.001596169,0.073101571,-0.006952169,-0.010341262,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,59312223.08,1.890444561,30.79807173,37.28881073,0.210751473,1
2019-04-28 00:00:00-04:00,AMAT,-0.05702105,-0.007768735,-0.01297489,-0.015673981,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,48194676.92,1.859040499,35.68570264,41.91300964,0.174504256,1
2019-07-28 00:00:00-04:00,AMAT,0.006499011,0.00159787,0.010875733,-0.013800425,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,48951223.08,3.015893379,42.49460569,45.56771851,0.072317716,1
2019-10-27 00:00:00-04:00,AMAT,0.053902302,0.011645839,0.011320049,-0.013993541,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,36122638.46,2.118246806,48.35640528,53.38787842,0.104049776,1
2020-01-26 00:00:00-04:00,AMAT,0.10868407,0.039055929,0.027474561,0,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,32316069.23,2.610071659,53.93658154,56.01638794,0.038560219,1
2020-04-26 00:00:00-04:00,AMAT,-0.049255166,0.103607022,0.151616098,0.001091703,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,51597130.77,7.829656831,57.90968102,45.43689346,-0.215383462,0
2020-07-26 00:00:00-04:00,AMAT,0.110689917,-0.029520972,-0.092955985,-0.002181025,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,38008184.62,4.735849828,50.87304197,62.58465195,0.230212496,1
2020-10-25 00:00:00-04:00,AMAT,0.066666667,0.05583109,0.014911222,-0.001092896,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,38735261.54,3.680081369,59.95790543,57.81449127,-0.03574865,0
2021-01-31 00:00:00-04:00,AMAT,0.101109215,0.042589362,0.004840764,0.001094092,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,34808492.31,12.77953889,58.51727837,98.594841,0.684884256,1
2021-05-02 00:00:00-04:00,AMAT,0.074970941,0.033469213,0.021974307,0.003278689,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624,48895191.67,12.18833062,99.71090308,130.4047394,0.307828285,1
2021-08-01 00:00:00-04:00,AMAT,0.107947378,0.016358729,0.027042673,-0.010893246,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,39689984.62,5.612318902,131.6798546,140.1636963,0.064427788,1
2021-10-31 00:00:00-04:00,AMAT,-0.020657124,0.054985906,0.093324744,-0.017621145,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,34664569.23,5.621467931,138.581757,150.8937836,0.088843055,1
2022-01-30 00:00:00-04:00,AMAT,0.030725793,-0.015372701,-0.002945942,-0.003363229,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,38724192.31,9.029256745,134.8387418,133.6661987,-0.008695892,0
2022-05-01 00:00:00-04:00,AMAT,0.006284241,0.001219129,0.025262225,-0.012373453,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,38742316.67,8.473164749,133.8535087,111.1201477,-0.169837617,0
2022-07-31 00:00:00-04:00,AMAT,0.038270616,0.027573746,0.015201729,-0.01594533,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,37009369.23,10.47910008,109.7373177,108.5402298,-0.010908667,0
2022-10-30 00:00:00-04:00,AMAT,0.034238125,0.021597034,0.031296572,-0.023148148,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002,39495423.08,10.94221133,103.4607562,91.02893066,-0.120159817,0
2023-01-29 00:00:00-04:00,AMAT,-0.009394572,0.04613485,0.000481696,0.001184834,,-0.007773642,0.007543269,0.038445263,0.098639456,0.224082421,,-0.027777778,,,31927069.23,6.558051956,88.2097176,119.3919907,0.353501563,1
2018-09-30 00:00:00-04:00,FSLY,0.068857408,,,,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,,,21.5,23.98999977,0.115813943,1
2018-12-31 00:00:00-04:00,FSLY,0.10801195,,,,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,,,21.5,23.98999977,0.115813943,1
2019-03-31 00:00:00-04:00,FSLY,0.116650734,,,,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,,,21.5,23.98999977,0.115813943,1
2019-06-30 00:00:00-04:00,FSLY,0.01354377,,,,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,6031342.857,1.901759806,21.5,21.10000038,-0.018604633,0
2019-09-30 00:00:00-04:00,FSLY,0.078487428,-0.081531865,-0.237485121,-0.000877672,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,6763792.857,4.81279595,20.5,24.07999992,0.174634143,1
2019-12-31 00:00:00-04:00,FSLY,0.183525112,-0.019403031,-0.06756498,0.015758407,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,6157869.231,1.54561476,22.97999954,21.22999954,-0.076153178,0
2020-03-31 00:00:00-04:00,FSLY,0.067666621,0.008963482,0.070739296,0.006148622,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,9814730.769,3.165554532,21.39999962,20.75,-0.030373814,0
2020-06-30 00:00:00-04:00,FSLY,0.186558388,0.877015619,-0.030931028,0.0464775,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,29916169.23,19.75127138,20.06999969,94.91000366,3.728948934,1
2020-09-30 00:00:00-04:00,FSLY,-0.053908897,0.03891331,0.467267386,0.061170932,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,48312392.31,7.686206979,83.25,126.5800018,0.520480502,1
2020-12-31 00:00:00-04:00,FSLY,0.170035958,0.93185309,0.639930289,0.072501935,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,48797284.62,16.44373557,97.09999847,88.22000122,-0.091452084,0
2021-03-31 00:00:00-04:00,FSLY,0.02665489,0.752459016,5.913958225,0.004497329,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,23738269.23,16.60225584,87.26000214,67.86000061,-0.222324101,0
2021-06-30 00:00:00-04:00,FSLY,0.002050629,-0.000467727,0.013723696,0.010443864,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,inf,0.092368624,24108553.85,10.92901145,70.59999847,56.38999939,-0.201274779,0
2021-09-30 00:00:00-04:00,FSLY,0.020099734,0.000935891,0.013537906,0.009963061,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,18657784.62,5.442935485,56.65000153,40.31000137,-0.288437771,0
2021-12-31 00:00:00-04:00,FSLY,0.126615553,0.009350164,0.019590383,0.020055806,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,14821223.08,5.121264766,39.68000031,33.00999832,-0.168094807,0
2022-03-31 00:00:00-04:00,FSLY,0.047739902,-0.011579435,0.011353712,0.00725522,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,24727192.31,7.169509317,36,18.12000084,-0.496666643,0
2022-06-30 00:00:00-04:00,FSLY,0.001328359,-0.094189316,-0.189069948,0.013110727,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,23960015.38,2.889538882,18.86000061,13.5,-0.284199387,0
2022-09-30 00:00:00-04:00,FSLY,0.058389746,-0.013450595,0.000598473,0.00904802,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,18168423.08,1.477718904,11.84000015,8.630000114,-0.271114865,0
2022-12-31 00:00:00-04:00,FSLY,0.099692177,-0.005768222,0.001421853,0.016323495,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,,0,9,-0.048450002,15347161.54,0.728999129,9.210000038,8.479999542,-0.079261726,0
2018-06-30 00:00:00-04:00,SQ,0.218866801,0.493697479,0.575159236,0.01857062,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,52809646.15,6.51562602,48.88000107,66.44000244,0.359247156,1
2018-09-30 00:00:00-04:00,SQ,0.082423448,0.117580872,0.152850789,0.015841766,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,52570884.62,9.920508099,60.47000122,94.11000061,0.556308892,1
